"BehaviorSpace results (NetLogo 6.3.0)"
"cooperation_spatial_diversity.nlogo"
"random-local-roaming"
"10/10/2023 10:52:35:345 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","63","0","63"
"[run number]","roaming-agents","noise-factor","synergy-factor","neighborhood-type","world-size","imitation-policy","[step]","mean-cooperators1k"
"17200","0.4","0.5","3.2","random Moore","64","fermi-dirac","2048","0.003345966339111328"
"17199","0.4","0.5","3.2","random Moore","64","fermi-dirac","2048","0.002146005630493164"
"17201","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7234723567962646"
"17202","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6322066783905029"
"17203","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.8066706657409668"
"17205","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7409586906433105"
"17204","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7216272354125977"
"17206","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7465617656707764"
"17207","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7027237415313721"
"17208","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.717552661895752"
"17209","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6978387832641602"
"17210","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7039616107940674"
"17211","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7472615242004395"
"17212","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7226288318634033"
"17214","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7426807880401611"
"17213","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6798694133758545"
"17215","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7345569133758545"
"17216","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7795674800872803"
"17217","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6851959228515625"
"17218","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.66078782081604"
"17219","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6744539737701416"
"17220","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6196126937866211"
"17221","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.697047233581543"
"17222","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6435737609863281"
"17223","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7357916831970215"
"17225","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7692556381225586"
"17224","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.8094894886016846"
"17226","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.786426305770874"
"17227","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7358636856079102"
"17228","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6458108425140381"
"17229","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7581071853637695"
"17230","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6696360111236572"
"17231","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7717747688293457"
"17232","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6816904544830322"
"17233","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6737101078033447"
"17234","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7239744663238525"
"17236","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7617113590240479"
"17235","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6999919414520264"
"17237","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7095263004302979"
"17238","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6897871494293213"
"17239","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7448770999908447"
"17241","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6772925853729248"
"17240","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.723597526550293"
"17242","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.672034740447998"
"17243","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6786267757415771"
"17244","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7067666053771973"
"17245","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7410402297973633"
"17247","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7195191383361816"
"17246","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7796154022216797"
"17249","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.6561050415039062"
"17248","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7937479019165039"
"17250","0.4","0.5","3.3","random von Neumann","64","fermi-dirac","2048","0.7851126194000244"
"17251","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17252","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17253","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17255","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17254","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.002856731414794922"
"17256","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17258","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17257","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17259","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17260","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17262","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0014832019805908203"
"17261","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17263","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17264","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17265","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0013875961303710938"
"17266","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0026149749755859375"
"17267","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17268","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17269","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0013399124145507812"
"17270","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.002110004425048828"
"17272","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17273","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17274","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","4.966259002685547E-4"
"17271","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17276","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17275","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17277","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0011794567108154297"
"17278","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0013089179992675781"
"17279","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0016665458679199219"
"17281","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0016858577728271484"
"17280","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0016891956329345703"
"17282","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17283","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17284","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0014503002166748047"
"17285","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17287","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0025870800018310547"
"17288","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0012180805206298828"
"17286","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17289","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17291","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17292","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17293","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17294","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17290","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0012576580047607422"
"17295","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17296","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","7.424354553222656E-4"
"17298","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17297","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17299","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0.0022993087768554688"
"17300","0.4","0.5","3.3","random Moore","64","fermi-dirac","2048","0"
"17301","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8596668243408203"
"17302","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9344229698181152"
"17303","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8694460391998291"
"17304","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9104528427124023"
"17306","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8618190288543701"
"17308","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9386155605316162"
"17305","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9089219570159912"
"17307","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8933980464935303"
"17309","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9065678119659424"
"17310","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9477248191833496"
"17315","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8586673736572266"
"17312","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9051985740661621"
"17311","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9276199340820312"
"17314","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9045021533966064"
"17313","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8800928592681885"
"17316","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8912394046783447"
"17317","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9025475978851318"
"17318","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.927187442779541"
"17319","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9015874862670898"
"17320","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9592282772064209"
"17321","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8361444473266602"
"17322","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8483297824859619"
"17323","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8825523853302002"
"17324","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9122216701507568"
"17325","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9295687675476074"
"17327","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9031853675842285"
"17331","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8723270893096924"
"17328","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8888759613037109"
"17330","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8827509880065918"
"17326","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9014575481414795"
"17329","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8829829692840576"
"17332","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8521888256072998"
"17333","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.863753080368042"
"17334","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8868560791015625"
"17337","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8782250881195068"
"17338","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8909657001495361"
"17336","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8767802715301514"
"17335","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9071199893951416"
"17341","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9202315807342529"
"17339","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8901212215423584"
"17340","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8431618213653564"
"17342","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8978419303894043"
"17343","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8862273693084717"
"17344","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8530964851379395"
"17345","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8924174308776855"
"17346","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.900686502456665"
"17347","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8505830764770508"
"17348","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8772203922271729"
"17349","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.9036531448364258"
"17350","0.4","0.5","3.4","random von Neumann","64","fermi-dirac","2048","0.8976664543151855"
"17352","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.005848884582519531"
"17351","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0016093254089355469"
"17354","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17353","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17355","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.003515005111694336"
"17358","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0014874935150146484"
"17356","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0016748905181884766"
"17357","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17360","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17359","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17361","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17363","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17362","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.002104043960571289"
"17364","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.001971721649169922"
"17365","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0013077259063720703"
"17366","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17367","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17368","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17372","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17369","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.002258777618408203"
"17371","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17370","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17373","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0013942718505859375"
"17375","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17374","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0022840499877929688"
"17376","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0020041465759277344"
"17377","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17378","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0012149810791015625"
"17380","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17379","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17381","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","9.78708267211914E-4"
"17382","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17385","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17383","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17384","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17386","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17387","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17388","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17389","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0019521713256835938"
"17390","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17392","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17391","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17393","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0016469955444335938"
"17394","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17395","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17397","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17396","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0.0031125545501708984"
"17398","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17401","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9749548435211182"
"17399","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17402","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9599113464355469"
"17404","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9395668506622314"
"17400","0.4","0.5","3.4","random Moore","64","fermi-dirac","2048","0"
"17403","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9493088722229004"
"17407","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9503021240234375"
"17406","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9463353157043457"
"17409","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9653127193450928"
"17405","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9638848304748535"
"17408","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9486963748931885"
"17410","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.947556734085083"
"17411","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9544849395751953"
"17412","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9628288745880127"
"17413","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9777908325195312"
"17414","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.949408769607544"
"17416","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9678144454956055"
"17415","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9711470603942871"
"17417","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9599869251251221"
"17418","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9672098159790039"
"17419","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9654333591461182"
"17421","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9667470455169678"
"17420","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9512267112731934"
"17422","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9673411846160889"
"17423","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9679315090179443"
"17424","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9708480834960938"
"17425","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.972064733505249"
"17426","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9581596851348877"
"17427","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9233527183532715"
"17428","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9744596481323242"
"17429","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9496195316314697"
"17431","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9852097034454346"
"17432","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9547109603881836"
"17430","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9650347232818604"
"17433","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9674434661865234"
"17435","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9114558696746826"
"17434","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9846346378326416"
"17438","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9697432518005371"
"17436","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9254834651947021"
"17439","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9753530025482178"
"17437","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9107370376586914"
"17440","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9326987266540527"
"17441","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.947662353515625"
"17442","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9817032814025879"
"17443","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9629268646240234"
"17444","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9655427932739258"
"17446","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9569778442382812"
"17445","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9688851833343506"
"17447","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9455561637878418"
"17448","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9440419673919678"
"17450","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.9536705017089844"
"17449","0.4","0.5","3.5","random von Neumann","64","fermi-dirac","2048","0.940899133682251"
"17451","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.005173206329345703"
"17452","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17454","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.0017688274383544922"
"17453","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17455","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17456","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.0013129711151123047"
"17457","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.0016698837280273438"
"17459","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17458","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17460","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17461","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.003348827362060547"
"17463","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17464","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17462","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.0028600692749023438"
"17465","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17466","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17467","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17468","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17469","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17470","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17471","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17472","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.0018961429595947266"
"17473","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","8.029937744140625E-4"
"17474","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17475","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.005266904830932617"
"17476","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17477","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.001294851303100586"
"17478","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17481","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17479","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17482","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17480","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.0013632774353027344"
"17483","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17484","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.0017006397247314453"
"17485","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17486","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.0015540122985839844"
"17487","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17490","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.001781463623046875"
"17488","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17489","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.0017235279083251953"
"17491","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17492","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.008163213729858398"
"17493","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17494","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17495","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17496","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17497","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0.0044977664947509766"
"17502","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9703407287597656"
"17501","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9785065650939941"
"17498","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17499","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17503","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9852545261383057"
"17500","0.4","0.5","3.5","random Moore","64","fermi-dirac","2048","0"
"17504","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9767789840698242"
"17505","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.978032112121582"
"17506","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9811546802520752"
"17507","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9706358909606934"
"17509","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.97361159324646"
"17508","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9906899929046631"
"17510","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9703643321990967"
"17511","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9842679500579834"
"17513","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9604775905609131"
"17512","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9876785278320312"
"17514","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9722576141357422"
"17515","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9745752811431885"
"17519","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9970839023590088"
"17518","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9811644554138184"
"17516","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.9692826271057129"
"17517","0.4","0.5","3.6","random von Neumann","64","fermi-dirac","2048","0.988929271697998"
